pid,level,level_num,func_dept,region,emailcount,meetingcount,centrality,emailcount_int,meetingcount_int,emailcount_ext,meetingcount_ext,PMmtg,HRmtg,Mktmtg,Opmtg,GAmtg,Salesmtg,RDmtg,PMemail,HRemail,Mktemail,Opemail,GAemail,Salesemail,RDemail,Dir_level,Exc_level,JrIc_level,Mgr_level,SrExec_level,SrIc_level,Sprt_level,C_region,E_region,N_region,S_region,SW_region,W_region,GA_dept,HR_dept,Mkting_dept,Ops_dept,PM_dept,RD_dept,Sales_dept,attainquota
60766,Support,1,Sales,Central,1843,932,0.20967454,1257,830,586,102,20,20,76,134,133,309,138,2,13,38,134,8,1061,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,121.38901
60767,Support,1,Sales,Central,3530,1461,0.27551842,2994,1299,536,162,28,27,148,171,175,583,167,31,7,88,241,14,2609,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,131.89073
61780,Support,1,Sales,Central,16049,1786,0.9652198,12913,1576,3136,210,64,52,228,242,278,480,232,665,238,1866,541,2638,6776,189,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,109.7356
61785,Manager,4,G&A,Central,11145,2270,0.57435268,8293,2040,2852,230,31,28,117,255,1195,201,213,51,190,227,492,6597,345,391,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
74288,Junior IC,2,R&D,South,1871,404,0.10059517,1017,351,854,53,0,0,0,100,25,12,214,0,0,0,96,125,0,796,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA
74399,Senior IC,3,R&D,Central,26468,3271,0.47725177,18824,2827,7644,444,299,30,122,491,266,166,1453,1540,34,101,2299,381,887,13582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
76466,Junior IC,2,Marketing,East,1559,0,0.16007115,1557,0,2,0,0,0,0,0,0,0,0,38,0,752,174,73,81,439,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
83272,Junior IC,2,Operations,South,6403,848,0.17277153,2991,722,3412,126,0,0,0,709,11,0,2,0,0,0,2805,132,0,54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA
83273,Manager,4,Operations,South,3803,0,0.25526986,2875,0,928,0,0,0,0,0,0,0,0,19,0,9,1828,313,5,701,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA
83274,Junior IC,2,Operations,South,6333,2477,0.21819068,5815,2476,518,1,0,0,0,2361,46,0,69,0,0,9,5619,153,7,27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA
83275,Junior IC,2,Operations,South,26606,1987,0.56062776,22760,1952,3846,35,32,0,1,1740,71,24,84,60,0,105,21409,857,68,261,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA
86309,Junior IC,2,Operations,East,991,2329,0.12136575,991,1834,0,495,130,22,80,704,61,46,791,2,0,91,591,115,108,84,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
86310,Manager,4,Operations,Central,2552,1880,0.26722634,2552,1639,0,241,70,32,72,906,182,154,223,178,12,8,1901,117,164,172,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
86311,Support,1,Operations,Central,5078,2451,0.39163661,3658,1801,1420,650,25,12,141,718,107,133,665,218,8,14,1704,110,791,813,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
86313,Director,5,Operations,Central,11769,0,0.40450248,7807,0,3962,0,0,0,0,0,0,0,0,304,74,110,6015,484,249,571,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
86314,Executive,6,Operations,Central,8592,7161,0.4678821,7328,5600,1264,1561,261,97,397,1972,546,307,2020,204,233,228,4941,575,364,783,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
91342,Senior IC,3,R&D,South,13857,0,0.26789671,7915,0,5942,0,0,0,0,0,0,0,0,72,0,110,2079,446,21,5187,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA
94556,Junior IC,2,Sales,East,4771,1057,0.18700093,3377,1033,1394,24,2,2,319,4,3,26,677,0,0,421,206,406,2343,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,151.41986
94607,Manager,4,G&A,East,6026,0,0.24925338,4944,0,1082,0,0,0,0,0,0,0,0,2,0,128,95,4457,175,87,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
94684,Support,1,G&A,East,6538,0,0.25849187,3746,0,2792,0,0,0,0,0,0,0,0,0,8,420,128,2330,399,461,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
94815,Support,1,Operations,Central,674,164,0.12163658,674,163,0,1,0,1,1,157,3,0,1,5,106,109,225,145,26,58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
94817,Manager,4,Operations,Central,2916,72,0.12347402,2570,71,346,1,0,1,0,67,3,0,0,0,30,17,2270,234,17,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA
100827,Junior IC,2,Marketing,East,5956,0,0.25044543,3190,0,2766,0,0,0,0,0,0,0,0,26,0,1634,55,642,833,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
100829,Support,1,G&A,East,5133,0,0.31802765,3735,0,1398,0,0,0,0,0,0,0,0,0,0,25,950,2191,566,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
100949,Manager,4,Sales,East,7900,933,0.2501829,6026,924,1874,9,135,2,9,9,3,24,742,85,0,307,850,691,3786,307,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70.830086
100950,Manager,4,Sales,East,3985,490,0.15779012,3081,460,904,30,142,1,4,5,3,62,243,0,0,365,63,441,2212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,130.7249
100951,Manager,4,Marketing,East,7036,0,0.1513163,3664,0,3372,0,0,0,0,0,0,0,0,18,0,427,43,400,2738,38,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
100952,Support,1,Sales,East,4429,475,0.14927118,3055,433,1374,42,125,2,8,15,3,37,243,0,0,15,509,846,1683,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,140.26707
101416,Junior IC,2,G&A,East,3014,0,0.14651722,2614,0,400,0,0,0,0,0,0,0,0,0,0,4,92,2353,165,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
101450,Junior IC,2,Product Management,Central,8575,3474,0.47333872,6867,2956,1708,518,432,53,249,651,273,222,1076,1512,43,388,362,947,1646,1969,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA
103358,Junior IC,2,Marketing,East,17788,0,0.54675508,9172,0,8616,0,0,0,0,0,0,0,0,989,0,2839,597,837,3153,757,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
103359,Junior IC,2,R&D,East,4715,0,0.35401201,3873,0,842,0,0,0,0,0,0,0,0,36,0,750,593,163,1392,939,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA
103507,Executive,6,R&D,Central,4163,8275,0.39465809,4121,6239,42,2036,572,55,405,1490,475,222,3020,213,55,130,324,498,28,2873,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
103508,Junior IC,2,Marketing,East,16826,0,0.60842645,10662,0,6164,0,0,0,0,0,0,0,0,793,0,3431,1214,671,3377,1176,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA
105333,Support,1,Operations,East,20225,0,0.25237188,9797,0,10428,0,0,0,0,0,0,0,0,0,0,7,8977,773,38,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
105748,Junior IC,2,Sales,Central,2007,739,0.24623542,1847,641,160,98,15,12,81,81,78,295,79,13,21,48,111,56,1594,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,139.98668
106431,Manager,4,Sales,East,7258,466,0.18981469,4974,424,2284,42,142,3,3,4,3,26,243,0,0,81,40,262,4569,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,85.975891
108629,Junior IC,2,Sales,East,5548,309,0.23229791,4330,300,1218,9,13,2,8,5,3,26,243,0,0,452,190,714,2875,99,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56.906708
108657,Manager,4,R&D,East,7352,0,0.39443883,5828,0,1524,0,0,0,0,0,0,0,0,259,2,570,388,312,1384,2913,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA
110721,Senior IC,3,Sales,West,3105,821,0.09153907,1895,814,1210,7,2,2,2,4,2,11,791,29,6,207,52,18,1561,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,79.394615
110722,Senior IC,3,Sales,West,6287,739,0.129071,2783,729,3504,10,3,3,3,9,1,33,677,7,4,362,66,57,2278,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,133.716
110723,Manager,4,Sales,East,1329,925,0.099096894,1255,916,74,9,135,2,8,4,1,24,742,2,0,47,66,134,1002,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131.17834
110724,Junior IC,2,Sales,East,6917,837,0.22972628,3683,795,3234,42,3,2,9,9,6,24,742,0,0,181,717,405,2348,32,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,145.03189
110727,Senior IC,3,Sales,Southwest,7828,1048,0.17499273,4166,934,3662,114,22,20,108,134,161,352,137,13,26,602,515,869,2132,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,165.03847
110728,Manager,4,G&A,East,4478,0,0.31861049,3922,0,556,0,0,0,0,0,0,0,0,1,55,7,688,2332,836,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA
110730,Support,1,Operations,East,10257,0,0.23559453,5139,0,5118,0,0,0,0,0,0,0,0,0,0,44,2877,502,1708,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110731,Support,1,Operations,East,6190,0,0.12463357,4002,0,2188,0,0,0,0,0,0,0,0,0,0,2,3545,194,250,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110732,Support,1,Operations,East,7530,0,0.21757315,4090,0,3440,0,0,0,0,0,0,0,0,0,0,30,3331,272,454,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110733,Support,1,Operations,East,2195,0,0.1186698,995,0,1200,0,0,0,0,0,0,0,0,0,0,10,727,87,167,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110734,Support,1,Operations,East,9717,0,0.16000722,4161,0,5556,0,0,0,0,0,0,0,0,0,0,11,2388,244,1518,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110735,Support,1,Operations,East,93,0,0.004055001,89,0,4,0,0,0,0,0,0,0,0,0,0,0,45,42,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110737,Support,1,Operations,East,12650,0,0.22065316,6548,0,6102,0,0,0,0,0,0,0,0,0,0,22,5605,280,633,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110738,Support,1,Operations,East,1455,0,0.075953528,939,0,516,0,0,0,0,0,0,0,0,0,0,0,816,48,71,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110739,Support,1,Operations,East,1111,0,0.06109542,867,0,244,0,0,0,0,0,0,0,0,0,0,0,760,54,52,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110740,Support,1,Operations,East,2538,0,0.096901372,1886,0,652,0,0,0,0,0,0,0,0,0,0,23,1607,73,133,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110741,Support,1,Operations,East,675,0,0.059063856,563,0,112,0,0,0,0,0,0,0,0,0,0,10,410,31,111,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110742,Support,1,Operations,East,2024,0,0.10898725,1344,0,680,0,0,0,0,0,0,0,0,0,0,13,1106,57,154,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110743,Support,1,Operations,East,1327,0,0.062749565,1019,0,308,0,0,0,0,0,0,0,0,0,0,13,964,32,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110744,Support,1,Operations,East,824,0,0.059947167,686,0,138,0,0,0,0,0,0,0,0,0,0,0,485,29,169,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110745,Support,1,Operations,East,592,0,0.061197635,546,0,46,0,0,0,0,0,0,0,0,0,0,1,431,49,63,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA
110746,Senior IC,3,Sales,East,1598,298,0.15882391,1274,274,324,24,199,3,4,4,6,56,2,4,0,46,64,214,945,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,141.81767
110747,Manager,4,Sales,East,10466,1119,0.26823255,6230,1077,4236,42,315,3,8,15,3,56,677,16,0,542,396,958,4254,64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,116.90582
110748,Junior IC,2,Sales,North,4488,780,0.16379966,2450,652,2038,128,20,11,98,57,79,310,77,23,1,115,73,48,2189,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,87.438133
110749,Senior IC,3,Sales,North,6912,1199,0.20805426,3862,1169,3050,30,13,2,346,9,1,56,742,35,4,228,69,20,3506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58.499058
110750,Senior IC,3,Sales,North,3436,1268,0.11956085,2152,1144,1284,124,27,23,145,139,157,497,156,25,2,120,14,16,1975,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,139.5619
110751,Senior Executive,7,G&A,Central,4920,872,0.19722064,2544,586,2376,286,23,1,129,111,103,121,98,38,29,363,206,1158,585,165,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA
110753,Senior IC,3,Sales,Central,2856,604,0.27442002,2008,544,848,60,142,2,30,2,2,365,1,61,13,89,91,97,1654,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,127.27758
110754,Senior IC,3,Sales,Central,1631,259,0.19965176,1449,229,182,30,4,3,12,1,3,205,1,14,3,49,103,52,1227,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82.926437
110755,Senior IC,3,Sales,Central,2114,972,0.23536049,1808,942,306,30,125,2,4,4,3,62,742,60,2,24,49,86,1582,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,77.112839
110756,Senior IC,3,Sales,Central,7324,496,0.40327871,5338,457,1986,39,4,4,33,5,4,405,2,121,36,66,231,205,4661,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,116.95264
110757,Junior IC,2,Sales,Central,7739,1038,0.39375925,4137,910,3602,128,24,20,108,129,133,358,138,187,7,78,386,133,3342,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,188.53262
110758,Junior IC,2,Sales,Central,2736,1235,0.24697353,2238,1101,498,134,25,23,130,144,145,484,150,9,3,57,219,104,1814,32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,93.396744
110759,Junior IC,2,Sales,Central,6797,433,0.36484864,4423,385,2374,48,4,1,40,7,3,329,1,141,15,108,405,249,3487,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,124.31628
110760,Manager,4,Sales,Central,10010,1368,0.53331083,6500,1216,3510,152,25,26,156,142,151,567,149,51,15,646,543,283,4954,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,165.32869
110761,Senior IC,3,Sales,Central,1576,1271,0.17087531,1228,1131,348,140,32,26,161,149,168,427,168,72,32,30,134,55,890,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70.242775
110763,Junior IC,2,Sales,Central,7488,1020,0.36466542,4246,922,3242,98,3,3,35,4,1,199,677,45,7,49,110,167,3863,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,92.333336
110765,Junior IC,2,Sales,Central,5947,857,0.33143044,3819,842,2128,15,3,3,526,15,3,24,268,74,10,95,235,101,3303,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,98.440987
110766,Junior IC,2,Sales,Central,1308,946,0.14403073,1078,928,230,18,3,1,31,9,3,139,742,0,6,18,53,29,972,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,101.80602
110767,Junior IC,2,Sales,Central,2341,1285,0.26653796,1565,1145,776,140,37,25,146,140,159,482,156,16,5,64,159,60,1258,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81.95443
110768,Junior IC,2,Sales,Central,5056,776,0.34808779,3312,629,1744,147,16,12,81,83,92,265,80,48,10,244,344,82,2580,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,144.33421
110769,Junior IC,2,Sales,Central,2693,294,0.23094678,2051,279,642,15,1,3,1,5,6,20,243,15,5,24,106,39,1859,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55.592846
110770,Junior IC,2,Sales,Central,3098,1055,0.25485662,3098,924,0,131,25,20,113,130,133,366,137,22,13,69,193,52,2748,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,84.249161
110771,Manager,4,Sales,Central,3687,1264,0.35235041,3687,1127,0,137,25,15,144,68,91,695,89,43,16,243,174,134,3074,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,124.25429
110772,Junior IC,2,Sales,Central,1284,1416,0.11120605,866,1267,418,149,35,26,176,149,167,546,168,0,9,28,62,29,727,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,142.66095
110773,Junior IC,2,Sales,Central,32599,1247,0.50643873,7089,1080,25510,167,28,20,134,130,134,497,137,73,10,535,348,235,5862,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,109.83571
110774,Junior IC,2,Sales,Central,1096,775,0.12258223,918,688,178,87,17,8,91,49,56,409,58,15,0,31,20,15,837,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72.578773
110775,Junior IC,2,Sales,Central,4812,1037,0.34441948,2822,926,1990,111,22,15,107,93,94,495,100,37,3,94,321,52,2227,88,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,194.61667
110776,Junior IC,2,Sales,Central,7660,1419,0.35326549,4072,1254,3588,165,40,23,154,140,150,598,149,50,11,291,288,66,3356,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,189.09386
110777,Junior IC,2,Sales,Central,10210,1157,0.4180676,6292,1046,3918,111,28,20,126,131,134,470,137,52,7,167,270,138,5644,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,166.82603
110778,Junior IC,2,Sales,Central,6619,1350,0.33045202,3387,1176,3232,174,28,20,145,137,134,575,137,51,23,225,402,44,2627,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,127.29256
110779,Junior IC,2,Sales,Central,5837,1035,0.30936724,3339,947,2498,88,22,18,115,101,112,469,110,132,3,94,113,52,2928,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,152.78247
110780,Junior IC,2,Sales,Central,3269,1026,0.25388873,2521,991,748,35,3,1,39,3,6,148,791,62,21,27,110,14,2219,68,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70.60537
110781,Senior IC,3,Sales,Central,8089,790,0.36752641,4899,621,3190,169,29,12,76,82,81,262,79,5,37,247,96,294,4208,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,170.33961
110782,Senior IC,3,Sales,Central,18911,724,0.48842677,11275,558,7636,166,40,3,67,17,41,370,20,653,30,1270,229,663,7796,634,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,168.78061
110783,Manager,4,Sales,Central,9031,979,0.3568373,8123,869,908,110,31,11,137,59,84,469,78,32,25,648,23,104,7272,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,129.53331
110784,Junior IC,2,Sales,Central,8565,1247,0.36247128,5795,1131,2770,116,25,20,146,131,136,532,141,21,4,545,142,44,5039,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,197.13463
110785,Senior IC,3,Sales,Central,8109,925,0.33354264,5201,916,2908,9,135,2,8,4,1,24,742,8,8,822,282,78,3999,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82.868668
110786,Senior IC,3,Sales,Central,8601,265,0.38125822,5909,247,2692,18,1,2,48,48,19,128,1,39,25,1111,946,161,3620,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,84.091309
110787,Senior IC,3,Sales,Central,4027,740,0.1847821,3097,716,930,24,142,2,293,9,1,26,243,3,15,70,43,25,2941,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34.216259
110788,Junior IC,2,Sales,Central,4677,1378,0.23179361,3685,1249,992,129,24,23,155,143,148,607,149,41,7,51,141,57,3361,27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,175.90945
110789,Senior IC,3,Sales,Central,13925,966,0.36878988,6405,851,7520,115,31,20,131,144,141,245,139,748,10,1983,1479,613,1447,125,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,183.39339
110790,Senior IC,3,Sales,Central,13630,1159,0.38784334,6372,1013,7258,146,38,20,162,158,142,356,137,632,21,1932,912,1041,1814,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,172.46463
110791,Junior IC,2,Sales,Central,18792,1359,0.54833138,10886,1200,7906,159,29,24,147,140,157,547,156,146,43,432,537,170,9555,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,168.82387
110792,Junior IC,2,Sales,Central,6896,1360,0.34198996,4662,1187,2234,173,32,24,147,145,148,538,153,50,2,412,101,133,3958,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,151.72969
110793,Junior IC,2,Sales,Central,10203,1495,0.33661842,5583,1307,4620,188,31,26,168,152,181,580,169,58,19,597,234,148,4509,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,115.49184
110794,Manager,4,Sales,East,3145,936,0.11288168,1627,921,1518,15,199,1,3,9,6,26,677,5,0,98,381,312,827,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,96.539864
110796,Junior IC,2,Sales,East,3726,832,0.064895883,1896,802,1830,30,13,2,3,15,1,26,742,2,0,37,180,68,1587,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,122.02736
110797,Junior IC,2,Sales,East,2700,344,0.075932749,1862,320,838,24,5,2,8,5,6,26,268,2,0,36,201,98,1516,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,108.02684
110798,Manager,4,Sales,East,4064,442,0.31644019,3520,427,544,15,135,2,9,9,3,26,243,17,0,83,49,726,2636,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,143.29025
110799,Junior IC,2,Sales,East,2268,867,0.052949909,1332,837,936,30,5,2,3,9,3,24,791,0,0,8,60,54,1201,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,129.3912
110800,Junior IC,2,Sales,East,6769,834,0.11179892,2919,825,3850,9,3,2,9,4,3,62,742,12,0,26,188,134,2536,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,92.828438
110801,Manager,4,Sales,East,3538,919,0.11693332,2024,889,1514,30,142,1,8,4,1,56,677,17,0,128,159,84,1553,83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,142.12241
110803,Junior IC,2,Sales,East,332,93,0.047957148,326,51,6,42,13,2,4,4,3,24,1,0,0,7,81,78,151,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,92.398766
110804,Junior IC,2,Sales,East,1871,741,0.13184921,1499,711,372,30,11,3,346,15,6,62,268,0,0,27,157,171,1144,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,103.92937
110806,Manager,4,Sales,East,7527,1210,0.18825495,5205,1195,2322,15,315,3,9,15,6,56,791,0,0,251,41,204,4695,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,101.49835
110807,Junior IC,2,Sales,East,6874,834,0.15956943,3200,792,3674,42,2,1,3,15,3,26,742,0,0,124,143,164,2760,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,68.142609
110809,Manager,4,Sales,East,2244,472,0.072278596,1676,457,568,15,142,2,9,9,3,24,268,0,0,1,7,44,1624,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65.941277
110810,Junior IC,2,Sales,East,4687,804,0.18822373,3085,795,1602,9,11,3,3,9,3,24,742,2,0,149,128,94,2616,96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,78.794739
110811,Junior IC,2,Sales,East,852,750,0.059671707,730,726,122,24,13,2,4,5,1,24,677,0,0,26,56,35,604,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42.472542
110812,Junior IC,2,Sales,East,1451,886,0.10955587,1253,862,198,24,3,1,4,4,3,56,791,5,0,65,29,79,1062,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,87.563644
110814,Junior IC,2,Sales,East,3885,395,0.13879685,2787,353,1098,42,11,2,3,5,2,62,268,0,0,50,59,127,2540,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51.427738
110816,Support,1,Sales,East,2893,1116,0.10518981,1789,1074,1104,42,199,2,9,15,2,56,791,0,0,47,68,57,1611,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,82.629379
110817,Support,1,Sales,East,2682,529,0.066574462,1646,499,1036,30,199,2,8,9,1,37,243,0,0,9,94,24,1519,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,79.560623
