expid,group_size,year,leader_country,mean_age,sd_age,tot_injury,tot_sherpas,tot_oxy,mean_oxy,tot_death,tot_tibetans,mean_highpt,tot_success,tot_disputed,tot_claimed,peakid,num_doctors,num_fem,success_rate,injury_rate,female_perc,percent_same_cit,decade,region,himal,heightm,mean_exp,max_exp,min_exp,sd_exp,mean_idv,sd_idv,mean_pdi,sd_pdi
FANG86301,5,1986,S Korea,28.4,4.277849927,0,0,0,0,0,0,0.2,0,0,0,FANG,0,0,0,0,0,1,1980,5,1,7647,1,1,1,0,NA,NA,NA,NA
FANG91401,10,1991,S Korea,31.5,6.467869304,0,0,0,0,0,0,0.5,0,0,0,FANG,0,0,0,0,0,1,1990,5,1,7647,1.1,2,1,0.316227766,NA,NA,NA,NA
FANG97301,6,1997,S Korea,30.66666667,8.358628277,0,0,0,0,1,0,0.333333333,0,0,0,FANG,0,0,0,0,0,1,1990,5,1,7647,1.333333333,2,1,0.516397779,NA,NA,NA,NA
FIRN54101,8,1954,Austria,30.5,7.0305456,0,0,0,0,1,0,0.5,0,0,0,FIRN,0,0,0,0,0,1,1950,7,20,6730,2.125,3,2,0.353553391,55,0,11,0
FIRN87301,3,1987,Austria,43,7.810249676,0,0,0,0,0,0,0.666666667,0,0,0,FIRN,1,0,0,0,0,0,1980,7,20,6730,4.666666667,6,3,1.527525232,NA,NA,NA,NA
FIRW87301,3,1987,Austria,43,7.810249676,0,0,0,0,0,0,0.666666667,2,0,0,FIRW,1,0,0.666666667,0,0,0,1980,7,20,6745,5.666666667,7,4,1.527525232,NA,NA,NA,NA
FUTI14101,4,2014,Portugal,39.5,1.914854216,0,0,0,0,0,0,1,4,0,0,FUTI,1,1,1,0,0.25,0.666666667,2010,5,3,6425,2.5,4,2,1,29.75,5.5,64.5,3
GAMA70301,9,1970,Japan,31.55555556,7.518495712,0,0,0,0,0,0,0.222222222,2,0,0,GAMA,0,0,0.222222222,0,0,1,1970,6,4,7187,2.555555556,4,2,0.726483157,46,0,54,0
GAN100301,6,2000,Spain,32.16666667,7.909909397,0,0,0,0,0,0,0.333333333,0,0,0,GAN1,1,1,0,0,0.166666667,1,2000,4,5,7422,2,4,1,1.095445115,51,0,57,0
GAN101301,6,2001,Japan,53.33333333,5.316640543,0,0,0,0,0,0,0,0,0,0,GAN1,0,0,0,0,0,1,2000,4,5,7422,1.333333333,3,1,0.816496581,46,0,54,0
GAN112301,6,2012,UK,42.66666667,10.32795559,0,0,0,0,0,0,0.166666667,0,0,0,GAN1,0,1,0,0,0.166666667,0,2010,4,5,7422,5.333333333,15,1,4.966554809,NA,NA,NA,NA
GAN153101,4,1953,New Zealand,10.25,20.5,0,0,0,0,0,0,0,0,0,0,GAN1,0,0,0,0,0,1,1950,4,5,7422,1,1,1,0,79,0,22,0
GAN154101,10,1954,Japan,20.6,14.87876936,0,0,0,0,0,0,0,0,0,0,GAN1,1,0,0,0,0,1,1950,4,5,7422,3.6,5,2,1.173787791,46,0,54,0
GAN155301,7,1955,Switzerland,11,18.84144368,1,0,0,0,1,0,0.428571429,3,0,0,GAN1,0,1,0.428571429,0.142857143,0.142857143,0.5,1950,4,5,7422,1.571428571,4,1,1.133893419,69.28571429,1.603567451,48.57142857,18.17376445
GAN185301,3,1985,S Korea,28,6.92820323,0,0,0,0,0,0,0.666666667,0,0,0,GAN1,0,0,0,0,0,1,1980,4,5,7422,1.333333333,2,1,0.577350269,NA,NA,NA,NA
GAN186101,9,1986,Switzerland,31.11111111,4.648775227,0,0,0,0,0,0,0,0,0,0,GAN1,0,4,0,0,0.444444444,1,1980,4,5,7422,1,1,1,0,68,0,34,0
GAN200101,5,2000,Japan,31,9.407443861,0,0,0,0,0,0,0.2,0,0,0,GAN2,0,0,0,0,0,1,2000,4,5,7118,2.4,6,1,2.073644135,46,0,54,0
GAN253101,4,1953,New Zealand,10.25,20.5,0,0,0,0,0,0,0.25,0,0,0,GAN2,0,0,0,0,0,1,1950,4,5,7118,3.25,4,2,0.957427108,79,0,22,0
GAN280101,11,1980,Japan,20.27272727,13.65350438,0,3,0,0,0,0,0.272727273,0,0,0,GAN2,0,0,0,0,0,0.7,1980,4,5,7118,1.181818182,2,1,0.404519917,41.63636364,7.473589864,57,5.138093031
GAN280301,11,1980,0,28.63636364,4.566677726,0,1,0,0,3,0,0.363636364,0,0,0,GAN2,1,0,0,0,0,0,1980,4,5,7118,1,1,1,0,43.71428571,5.810184314,55.57142857,3.994501716
GAN281101,9,1981,Japan,28.88888889,7.975657409,0,0,0,0,0,0,0,0,0,0,GAN2,1,0,0,0,0,1,1980,4,5,7118,1,1,1,0,42.30769231,7.016464154,56.53846154,4.823819106
GAN281301,3,1981,Japan,31,5.291502622,0,0,0,0,0,0,0.666666667,2,0,0,GAN2,0,0,0.666666667,0,0,1,1980,4,5,7118,3,5,2,1.732050808,39.14285714,8.552359741,58.71428571,5.879747322
GAN288101,4,1988,UK,37.25,16.09088769,1,0,0,0,0,0,0.5,0,0,0,GAN2,0,0,0,0.25,0,0.666666667,1980,4,5,7118,1,1,1,0,NA,NA,NA,NA
GAN292101,4,1992,S Korea,25.5,1.290994449,0,0,0,0,0,0,0.25,0,0,0,GAN2,0,0,0,0,0,1,1990,4,5,7118,1,1,1,0,NA,NA,NA,NA
GAN297301,4,1997,Japan,32.5,1.914854216,0,0,0,0,0,0,0.75,0,0,0,GAN2,0,0,0,0,0,1,1990,4,5,7118,1,1,1,0,40.66666667,8.262364472,57.66666667,5.680375574
GAN379301,7,1979,Japan,28.71428571,7.825477317,0,2,0,0,0,0,0.857142857,6,0,0,GAN3,0,0,0.857142857,0,0,0.666666667,1970,4,5,7043,1.571428571,3,1,0.975900073,38.72727273,8.355727486,59,5.744562647
GAN380301,4,1980,0,29.5,2.380476143,0,1,0,0,0,0,0,0,0,0,GAN3,0,0,0,0,0,0,1980,4,5,7043,1.5,3,1,1,55.33333333,19.62311562,44.33333333,16.00833116
GAN383301,11,1983,Poland,32.09090909,3.753785968,0,0,0,0,1,0,0.272727273,0,0,0,GAN3,1,0,0,0,0,1,1980,4,5,7043,2.636363636,11,1,3.471965647,57.69230769,8.320502943,67.76923077,0.832050294
GAN384301,10,1984,Switzerland,33.4,7.589466384,1,0,0,0,0,0,0.3,0,0,0,GAN3,1,1,0,0.1,0.1,1,1980,4,5,7043,1,1,1,0,64.54545455,11.45743109,36.81818182,9.346851682
GAN386101,5,1986,S Korea,24.8,5.630275304,2,0,0,0,0,0,0.2,0,0,0,GAN3,0,0,0,0.4,0,1,1980,4,5,7043,1.4,3,1,0.894427191,NA,NA,NA,NA
GAN478301,19,1978,Japan,28.10526316,9.073127213,0,3,0,0,0,0,0.631578947,12,0,0,GAN4,1,1,0.631578947,0,0.052631579,0.666666667,1970,4,5,7104,1.736842105,5,1,1.284181766,41.13043478,7.527551502,57.34782609,5.175191658
GAN480301,9,1980,France,34.88888889,6.990072325,0,0,0,0,0,0,0.333333333,3,0,0,GAN4,0,0,0.333333333,0,0,1,1980,4,5,7104,1.444444444,4,1,1.013793755,66.9,12.96533841,67.7,0.948683298
GAN480401,4,1980,USA,29.25,20.12254126,0,0,0,0,0,0,0.75,0,0,0,GAN4,0,0,0,0,0,0.333333333,1980,4,5,7104,3,4,2,1.154700538,NA,NA,NA,NA
GAN481101,9,1981,Australia,29,11.54339638,1,0,0,0,1,0,0.333333333,0,0,0,GAN4,1,0,0,0.111111111,0,1,1980,4,5,7104,1.777777778,4,1,1.092906421,84.54545455,18.09068067,38.63636364,8.743828993
GAN482301,6,1982,Japan,23.33333333,3.932768321,0,0,0,0,0,0,1,0,0,0,GAN4,0,0,0,0,0,1,1980,4,5,7104,1.5,3,1,0.836660027,46,0,54,0
GAN482302,3,1982,S Korea,26.66666667,1.527525232,0,0,0,0,0,0,0.333333333,1,0,0,GAN4,0,0,0.333333333,0,0,1,1980,4,5,7104,1,1,1,0,NA,NA,NA,NA
GAN483301,4,1983,USA,36,3.464101615,0,0,0,0,0,0,0.5,0,0,0,GAN4,1,0,0,0,0,1,1980,4,5,7104,1,1,1,0,NA,NA,NA,NA
GAN485301,4,1985,Poland,28.75,3.095695937,0,0,0,0,3,0,0,0,0,0,GAN4,1,1,0,0,0.25,1,1980,4,5,7104,1.25,2,1,0.5,60,0,68,0
GAN489301,7,1989,Spain,33.57142857,6.373307432,0,0,0,0,0,0,0.285714286,0,0,0,GAN4,1,0,0,0,0,1,1980,4,5,7104,1.571428571,4,1,1.133893419,51,0,57,0
GAN506301,4,2006,France,31.25,3.403429643,0,0,0,0,4,0,1,0,0,0,GAN5,0,0,0,0,0,1,2000,4,5,6770,1.25,2,1,0.5,71,0,68,0
GAN507301,4,2007,France,25.5,2.516611478,0,0,0,0,0,0,1,0,0,0,GAN5,0,0,0,0,0,1,2000,4,5,6770,1,1,1,0,71,0,68,0
GAN580101,9,1980,Japan,31.44444444,9.773831274,0,2,0,0,0,0,0.888888889,8,0,0,GAN5,0,0,0.888888889,0,0,0.75,1980,4,5,6770,1.111111111,2,1,0.333333333,38,8.301992347,59.5,5.707619738
GAN587301,4,1987,Japan,31.75,6.849574196,0,0,0,0,0,0,0.5,2,0,0,GAN5,0,0,0.5,0,0,1,1980,4,5,6770,1,1,1,0,41.42857143,7.807200584,57.14285714,5.367450401
GAN594301,6,1994,Slovenia,40.16666667,14.91866839,0,0,0,0,0,0,0.333333333,2,0,0,GAN5,0,0,0.333333333,0,0,1,1990,4,5,6770,2.666666667,6,1,1.966384161,27,0,71,0
GAN600101,5,2000,Japan,31,9.407443861,0,0,0,0,0,0,0.2,1,0,0,GAN6,0,0,0.2,0,0,1,2000,4,5,6908,3.4,7,2,2.073644135,46,0,54,0
GAN681101,9,1981,Japan,29,7.90569415,0,0,0,0,0,0,0.222222222,2,0,0,GAN6,1,0,0.222222222,0,0,1,1980,4,5,6908,2,2,2,0,46,0,54,0
GANC01101,3,2001,Germany,46,10.44030651,0,0,0,0,0,0,1,0,0,0,GANC,0,0,0,0,0,1,2000,3,8,6378,1.666666667,3,1,1.154700538,67,0,35,0
GANC10101,4,2010,Italy,25.5,29.49011134,0,0,0,0,0,0,0.75,0,0,0,GANC,0,0,0,0,0,1,2010,3,8,6378,5,12,1,5.228129047,76,0,50,0
GANC15101,4,2015,USA,43,12.51665557,0,0,0,0,0,0,0,0,0,0,GANC,0,2,0,0,0.5,1,2010,3,8,6378,1,1,1,0,NA,NA,NA,NA
GANC71302,4,1971,USA,22.5,15.45962483,1,0,0,0,0,0,0.5,2,0,0,GANC,0,2,0.5,0.25,0.5,0.666666667,1970,3,8,6378,2.25,3,1,0.957427108,NA,NA,NA,NA
GANC90101,13,1990,Nepal,29.76923077,11.06159909,0,3,0,0,0,0,0.692307692,9,0,0,GANC,1,0,0.692307692,0,0,0.916666667,1990,3,8,6378,2.461538462,5,1,1.391365314,30,0,65,0
GANC93101,7,1993,UK,34.85714286,5.899959645,0,0,0,0,0,0,0.428571429,0,0,0,GANC,0,1,0,0,0.142857143,0.833333333,1990,3,8,6378,2,3,1,0.577350269,NA,NA,NA,NA
GANC93102,8,1993,Japan,39.375,7.744813933,0,0,0,0,0,0,0.375,3,0,0,GANC,0,2,0.375,0,0.25,1,1990,3,8,6378,1,1,1,0,41.63636364,7.473589864,57,5.138093031
GANC99301,7,1999,Switzerland,38.71428571,13.32559299,0,0,0,0,0,0,0.142857143,1,0,0,GANC,0,0,0.142857143,0,0,0.833333333,1990,3,8,6378,1.857142857,5,1,1.573591585,63.88888889,12.71263588,37.11111111,10.50528967
GANG09101,7,2009,Iran,40.14285714,11.05182596,0,0,0,0,0,0,0.714285714,0,0,0,GANG,0,0,0,0,0,1,2000,5,1,7455,1.857142857,3,1,0.899735411,38.55555556,4.85054407,59.55555556,3.086709863
GANG15101,3,2015,Japan,26.66666667,3.055050463,0,0,0,0,0,0,0,0,0,0,GANG,0,0,0,0,0,1,2010,5,1,7455,1,1,1,0,46,0,54,0
GANG16301,3,2016,S Korea,42.66666667,3.785938897,0,0,0,0,0,0,1,3,0,0,GANG,0,0,1,0,0,1,2010,5,1,7455,5.333333333,12,1,5.859465277,NA,NA,NA,NA
GANG65101,7,1965,W Germany,34,3.651483717,1,0,0,0,0,0,1,7,0,0,GANG,1,0,1,0.142857143,0,1,1960,5,1,7455,1.142857143,2,1,0.377964473,NA,NA,NA,NA
GANG71101,5,1971,Japan,27,2.449489743,0,0,0,0,0,0,0.4,0,0,0,GANG,1,0,0,0,0,1,1970,5,1,7455,1.4,2,1,0.547722558,46,0,54,0
GANG71301,9,1971,Japan,7.333333333,14.58595215,0,0,0,0,2,0,0.222222222,2,0,0,GANG,0,0,0.222222222,0,0,1,1970,5,1,7455,1.111111111,2,1,0.333333333,40,8,58.125,5.5
GANG74101,11,1974,Japan,31.54545455,8.687504088,0,0,0,0,0,0,0.181818182,2,0,0,GANG,0,0,0.181818182,0,0,1,1970,5,1,7455,1.090909091,2,1,0.301511345,44.66666667,4.618802154,54.91666667,3.175426481
GANG81101,4,1981,Canada,25,0.816496581,1,0,0,0,0,0,0.5,2,0,0,GANG,0,0,0.5,0.25,0,1,1980,5,1,7455,2.5,3,1,1,80,0,39,0
GANG81301,5,1981,Japan,26.6,5.029910536,0,0,0,0,2,0,0.4,0,0,0,GANG,0,0,0,0,0,1,1980,5,1,7455,1,1,1,0,46,0,54,0
GANG83101,4,1983,Austria,29.75,6.238322424,0,0,0,0,0,0,1,0,0,0,GANG,0,0,0,0,0,1,1980,5,1,7455,1.75,3,1,0.957427108,55,0,11,0
GANG83301,9,1983,USA,35.88888889,7.639444424,0,0,0,0,0,0,0.222222222,0,0,0,GANG,1,1,0,0,0.111111111,1,1980,5,1,7455,1,1,1,0,NA,NA,NA,NA
GANG83302,9,1983,Yugoslavia,30.66666667,14.56021978,0,0,0,0,0,0,0.444444444,4,0,0,GANG,0,0,0.444444444,0,0,1,1980,5,1,7455,2.444444444,7,1,1.943650632,NA,NA,NA,NA
GANG85301,12,1985,Poland,30.5,3.31662479,0,0,0,0,0,0,0.583333333,7,0,0,GANG,1,0,0.583333333,0,0,0.909090909,1980,5,1,7455,1,1,1,0,61.53846154,5.547001962,65.76923077,8.043152845
GANG85302,3,1985,0,32,6.557438524,1,0,0,0,0,0,0.666666667,0,0,0,GANG,0,0,0,0.333333333,0,0,1980,5,1,7455,3.333333333,6,2,2.309401077,NA,NA,NA,NA
GANG86101,7,1986,S Korea,30.85714286,8.254868693,0,0,0,0,0,0,0.428571429,3,0,0,GANG,0,2,0.428571429,0,0.285714286,1,1980,5,1,7455,1.142857143,2,1,0.377964473,NA,NA,NA,NA
GANG86301,5,1986,S Korea,28.4,1.949358869,0,0,0,0,0,0,0.2,0,0,0,GANG,0,0,0,0,0,1,1980,5,1,7455,2,2,2,0,NA,NA,NA,NA
GANG87101,3,1987,0,26.66666667,4.041451884,0,0,0,0,0,0,1,0,0,0,GANG,0,1,0,0,0.333333333,0,1980,5,1,7455,1.333333333,2,1,0.577350269,55,12.24744871,35.83333333,14.28869017
GANG89301,4,1989,Yugoslavia,29.5,4.509249753,0,0,0,0,0,0,0.5,2,0,0,GANG,0,0,0.5,0,0,1,1980,5,1,7455,1.25,2,1,0.5,NA,NA,NA,NA
GANG90301,5,1990,France,28.6,2.073644135,0,0,0,0,0,0,0.4,0,0,0,GANG,0,1,0,0,0.2,1,1990,5,1,7455,1,1,1,0,71,0,68,0
GANG91301,3,1991,Switzerland,27.33333333,4.041451884,0,0,0,0,0,0,0.666666667,0,0,0,GANG,0,0,0,0,0,1,1990,5,1,7455,1.666666667,3,1,1.154700538,68,0,34,0
GANG91302,8,1991,Spain,33.375,5.125217765,0,0,0,0,0,0,0.25,0,0,0,GANG,1,0,0,0,0,1,1990,5,1,7455,1.25,2,1,0.46291005,51,0,57,0
GANG91401,6,1991,USA,32.66666667,3.011090611,0,0,0,0,0,0,0.333333333,0,0,0,GANG,0,0,0,0,0,1,1990,5,1,7455,2,3,1,0.894427191,NA,NA,NA,NA
GANG98301,8,1998,UK,35.75,8.310922246,0,0,0,0,0,0,0.5,0,0,0,GANG,0,0,0,0,0,1,1990,5,1,7455,1.125,2,1,0.353553391,NA,NA,NA,NA
GANG99101,8,1999,USA,36.125,8.42509008,1,0,0,0,0,0,0.375,0,0,0,GANG,1,0,0,0.125,0,0.857142857,1990,5,1,7455,1.375,3,1,0.744023809,NA,NA,NA,NA
GANW16301,3,2016,S Korea,42.66666667,3.785938897,0,0,0,0,0,0,0.666666667,0,0,0,GANW,0,0,0,0,0,1,2010,5,1,7140,6.333333333,13,2,5.859465277,NA,NA,NA,NA
GAUG03301,4,2003,Spain,53.75,3.403429643,0,0,0,0,0,0,0,0,0,0,GAUG,0,0,0,0,0,0.666666667,2000,5,3,6110,5.25,7,4,1.258305739,56,10,59.75,5.5
GAUG04202,4,2004,Austria,44.25,18.87458609,0,0,0,0,0,0,0.75,3,0,0,GAUG,0,2,0.75,0,0.5,1,2000,5,3,6110,1.25,2,1,0.5,46.66666667,12.90994449,29,27.88548009
GAUG07301,5,2007,Lithuania,38.4,9.28977933,0,0,0,0,0,0,0,0,0,0,GAUG,0,4,0,0,0.8,1,2000,5,3,6110,1,1,1,0,60,0,42,0
GAUG08101,14,2008,France,57.92857143,5.356007206,0,0,0,0,0,0,0,0,0,0,GAUG,0,4,0,0,0.285714286,0.076923077,2000,5,3,6110,1,1,1,0,75.28571429,1.815682598,52.57142857,6.536457353
GAUG08301,17,2008,Italy,57.58823529,9.274014931,0,0,0,0,0,0,0,0,0,0,GAUG,0,8,0,0,0.470588235,0.25,2000,5,3,6110,1.470588235,8,1,1.699913493,68.94117647,5.505344996,38,9.836157786
GAUG10201,5,2010,USA,43,13.94632568,0,0,0,0,0,0,0,0,0,0,GAUG,0,2,0,0,0.4,1,2010,5,3,6110,6.2,26,1,11.0770032,NA,NA,NA,NA
GAUR08401,5,2008,S Korea,36,6.480740698,0,0,0,0,0,0,0.4,0,0,0,GAUR,0,0,0,0,0,0.75,2000,2,19,7135,3,4,2,0.707106781,NA,NA,NA,NA
GAUR10301,3,2010,Poland,27.66666667,1.527525232,0,0,0,0,0,0,1,0,0,0,GAUR,0,0,0,0,0,1,2010,2,19,7135,1,1,1,0,60,0,68,0
GAUR11101,3,2011,Germany,42,8.717797887,0,0,0,0,0,0,0.666666667,0,0,0,GAUR,0,0,0,0,0,1,2010,2,19,7135,3.333333333,8,1,4.041451884,67,0,35,0
GAUR13301,4,2013,France,30.25,1.5,0,0,0,0,0,0,1,0,0,0,GAUR,0,0,0,0,0,1,2010,2,19,7135,2,2,2,0,71,0,68,0
GAUR52301,4,1952,UK,30.25,20.36950335,0,0,0,0,0,0,0,0,0,0,GAUR,0,0,0,0,0,1,1950,2,19,7135,1,1,1,0,NA,NA,NA,NA
GAUR59301,3,1959,Japan,0,0,0,0,0,0,0,0,0,0,0,0,GAUR,0,0,0,0,0,1,1950,2,19,7135,1,1,1,0,46,0,54,0
GAUR64301,3,1964,UK,28.66666667,2.081665999,0,0,0,0,0,0,0.666666667,0,0,0,GAUR,0,0,0,0,0,1,1960,2,19,7135,1.666666667,2,1,0.577350269,NA,NA,NA,NA
GAUR71301,3,1971,Norway,43,13.89244399,0,0,0,0,0,0,0,0,0,0,GAUR,0,0,0,0,0,1,1970,2,19,7135,1,1,1,0,69,0,31,0
GAUR79101,8,1979,0,29.25,6.734771181,0,4,1,0.125,0,0,0.25,2,0,0,GAUR,0,0,0.25,0,0,0,1970,2,19,7135,2.125,6,1,2.100170061,NA,NA,NA,NA
GAUR79301,5,1979,UK,22.4,13.46476884,1,0,0,0,0,0,0.8,0,0,0,GAUR,0,0,0,0.2,0,0.5,1970,2,19,7135,1.4,2,1,0.547722558,NA,NA,NA,NA
GAUR80101,10,1980,Australia,30.6,12.9116657,1,0,0,0,0,0,0.6,0,0,0,GAUR,1,0,0,0.1,0,1,1980,2,19,7135,1.1,2,1,0.316227766,80,23.35496832,40.83333333,11.28823469
GAUR80301,27,1980,Japan,30.03703704,10.43102429,0,0,0,0,0,0,0.074074074,0,0,0,GAUR,1,0,0,0,0,1,1980,2,19,7135,1.185185185,4,1,0.622466375,44.73684211,4.372421004,54.86842105,3.00603944
GAUR81101,7,1981,Austria,34.71428571,9.031690239,0,0,0,0,0,0,0.571428571,0,0,0,GAUR,0,0,0,0,0,1,1980,2,19,7135,1.142857143,2,1,0.377964473,55,0,11,0
GAUR81301,5,1981,Spain,23.8,1.303840481,0,0,0,0,0,0,0.6,0,0,0,GAUR,0,1,0,0,0.2,1,1980,2,19,7135,2.2,4,1,1.643167673,51,0,57,0
GAUR83101,9,1983,Japan,27.77777778,5.562773089,1,0,0,0,0,0,0.444444444,0,0,0,GAUR,0,0,0,0.111111111,0,1,1980,2,19,7135,1.333333333,2,1,0.5,46,0,54,0
GAUR83102,6,1983,Poland,28.16666667,1.940790217,0,0,0,0,0,0,0.666666667,0,0,0,GAUR,1,2,0,0,0.333333333,1,1980,2,19,7135,1,1,1,0,60,0,68,0
GAUR83301,10,1983,Yugoslavia,27.2,4.07703596,2,0,0,0,0,0,0.4,0,0,0,GAUR,1,1,0,0.2,0.1,1,1980,2,19,7135,1.5,5,1,1.269295518,NA,NA,NA,NA
GAUR84301,11,1984,Japan,31.72727273,6.373239507,1,0,2,0.181818182,0,0,0.272727273,0,0,0,GAUR,0,0,0,0.090909091,0,1,1980,2,19,7135,1.909090909,4,1,0.943879807,43.86666667,5.629852404,55.46666667,3.870523528
GAUR85301,5,1985,S Korea,26.4,3.435112807,0,0,0,0,0,0,0.4,0,0,0,GAUR,0,0,0,0,0,1,1980,2,19,7135,1,1,1,0,NA,NA,NA,NA
GAUR85401,4,1985,S Korea,35.75,6.751543034,0,0,0,0,0,0,0.25,1,0,0,GAUR,0,0,0.25,0,0,0.666666667,1980,2,19,7135,1,1,1,0,NA,NA,NA,NA
GAUR86301,4,1986,Spain,26,7.615773106,0,0,0,0,0,0,1,0,0,0,GAUR,0,0,0,0,0,1,1980,2,19,7135,1,1,1,0,51,0,57,0
GAUR95301,7,1995,UK,37.85714286,6.768273326,0,0,0,0,0,0,0.285714286,0,0,0,GAUR,0,0,0,0,0,1,1990,2,19,7135,1.428571429,2,1,0.534522484,NA,NA,NA,NA
GAUR97301,4,1997,Japan,35,6.055300708,0,0,0,0,0,0,0.5,0,0,0,GAUR,0,1,0,0,0.25,1,1990,2,19,7135,1.5,3,1,1,46,0,54,0
GAUR98101,4,1998,Japan,35.5,11.03026141,0,0,0,0,0,0,0,0,0,0,GAUR,0,1,0,0,0.25,1,1990,2,19,7135,2.75,5,1,1.707825128,46,0,54,0
GAUS79301,5,1979,UK,22.4,13.46476884,1,0,0,0,0,0,0.8,4,0,0,GAUS,0,0,0.8,0.2,0,0.5,1970,2,19,7010,3,5,2,1.224744871,NA,NA,NA,NA
GAUS83301,10,1983,Yugoslavia,27.2,4.07703596,2,0,0,0,0,0,0.4,4,0,0,GAUS,1,1,0.4,0.2,0.1,1,1980,2,19,7010,2.8,9,2,2.201009869,NA,NA,NA,NA
GAUS84301,11,1984,Japan,31.72727273,6.373239507,1,0,2,0.181818182,0,0,0.272727273,3,0,0,GAUS,0,0,0.272727273,0.090909091,0,1,1980,2,19,7010,3.181818182,8,2,1.721521526,43.86666667,5.629852404,55.46666667,3.870523528
GDNG15301,4,2015,UK,54.25,6.184658438,0,0,0,0,0,0,0.5,2,0,0,GDNG,0,0,0.5,0,0,1,2010,7,17,6581,2.75,5,1,2.061552813,NA,NA,NA,NA
GHAN07301,5,2007,France,34.2,4.324349662,1,0,0,0,0,0,0.8,0,0,0,GHAN,0,0,0,0.2,0,0.5,2000,1,6,6744,1,1,1,0,NA,NA,NA,NA
GHUN65301,4,1965,UK,36.75,6.130524719,0,0,0,0,0,0,0.75,3,0,0,GHUN,0,0,0.75,0,0,1,1960,6,4,6529,2.25,3,2,0.5,NA,NA,NA,NA
GHUN88301,3,1988,S Korea,29.33333333,6.506407099,0,0,0,0,0,0,1,3,0,0,GHUN,0,0,1,0,0,1,1980,6,4,6529,4,5,3,1,NA,NA,NA,NA
GHUS18301,9,2018,Switzerland/France,49.33333333,8.321658489,0,0,0,0,0,0,0.777777778,7,0,0,GHUS,0,2,0.777777778,0,0.222222222,0,2010,6,4,6465,7.666666667,56,1,18.14524731,NA,NA,NA,NA
GHYN18301,13,2018,Switzerland/France,51.69230769,9.40199106,0,0,0,0,0,0,0,0,0,0,GHYN,0,5,0,0,0.384615385,0,2010,6,16,6110,5.846153846,57,1,15.38314095,NA,NA,NA,NA
GIME93301,15,1993,Japan,4,10.66369006,0,1,0,0,0,0,0.133333333,2,0,0,GIME,0,0,0.133333333,0,0,0.785714286,1990,1,9,7007,2.333333333,5,2,0.899735411,46.54545455,0.911684612,60.27272727,10.48437303
GIME94301,8,1994,Japan,23.125,24.90804517,0,0,0,0,0,0,0.375,3,0,0,GIME,0,0,0.375,0,0,1,1990,1,9,7007,2.25,4,2,0.707106781,41.63636364,7.473589864,57,5.138093031
GIMM03301,9,2003,France,36.11111111,4.400126261,0,0,0,0,0,0,0.222222222,0,0,0,GIMM,0,0,0,0,0,1,2000,1,9,7350,3,6,1,1.802775638,71,0,68,0
GIMM13301,6,2013,France,42.33333333,7.146094504,0,0,0,0,0,0,1,0,0,0,GIMM,0,2,0,0,0.333333333,0.8,2010,1,9,7350,3.166666667,9,1,3.125166662,70.5,1.224744871,62.33333333,13.88044188
GIMM63101,5,1963,Japan,16.2,15.4337293,0,0,0,0,0,0,0.2,0,0,0,GIMM,1,0,0,0,0,1,1960,1,9,7350,1.8,2,1,0.447213595,46,0,54,0
GIMM93301,15,1993,Japan,4,10.66369006,0,1,0,0,0,0,0.133333333,0,0,0,GIMM,0,0,0,0,0,0.785714286,1990,1,9,7350,1.333333333,4,1,0.899735411,46.54545455,0.911684612,60.27272727,10.48437303
GIMM94301,8,1994,Japan,23.125,24.90804517,0,0,0,0,2,0,0.25,2,0,0,GIMM,0,0,0.25,0,0,1,1990,1,9,7350,1.25,3,1,0.707106781,41.63636364,7.473589864,57,5.138093031
GIMM95301,14,1995,Japan,34.92857143,9.376437619,0,0,3,0.214285714,0,0,0.571428571,8,0,0,GIMM,1,1,0.571428571,0,0.071428571,0.615384615,1990,1,9,7350,2,6,1,1.664100589,37.33333333,8.143638043,59.95833333,5.598751155
GIMM97101,12,1997,UK,30.33333333,5.228129047,0,0,0,0,0,0,0.416666667,5,0,0,GIMM,1,0,0.416666667,0,0,0.909090909,1990,1,9,7350,1.166666667,2,1,0.389249472,NA,NA,NA,NA
GLAC64301,7,1964,Japan,28,1.825741858,1,0,0,0,0,0,0.142857143,1,0,0,GLAC,0,0,0.142857143,0.142857143,0,1,1960,5,1,7168,1,1,1,0,44,5.656854249,55.375,3.889087297
GLAC65101,7,1965,W Germany,34.14285714,3.38765265,0,0,0,0,0,0,0.571428571,4,0,0,GLAC,1,0,0.571428571,0,0,1,1960,5,1,7168,2.285714286,3,2,0.487950036,NA,NA,NA,NA
GLAC69101,8,1969,W Germany,31,2.507132682,0,0,0,0,0,0,0.75,6,0,0,GLAC,0,0,0.75,0,0,1,1960,5,1,7168,2.75,6,1,1.58113883,NA,NA,NA,NA
GLAC76101,15,1976,Italy,45.2,11.2326056,0,0,0,0,0,0,0,0,0,0,GLAC,0,2,0,0,0.133333333,0,1970,5,1,7168,1.733333333,10,1,2.344192419,NA,NA,NA,NA
GLAC81101,10,1981,Sweden,32.1,6.100091074,0,0,0,0,0,0,0.5,5,0,0,GLAC,1,0,0.5,0,0,0.888888889,1980,5,1,7168,3,5,2,1.154700538,67,12.30447073,34.36363636,10.20071299
